Campaign,Ad Set,Ad Name,Format,Theme,Primary Text Hook,Headline,CTA Button,Landing URL
RG_TH_Sales_LionCamp_2026,RG_TH_Sales_RMK,RG_TH_Sales_TH_AD09_Bonus,Single Video 9:16 + Square 1:1 (Dynamic),Bonus,Đăng ký sớm — Tặng bộ sách Tiếng Anh + áo trại,Ưu đãi Early Bird,Nhận ngay,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=RG_TH_Sales_LionCamp_2026
GV_TH_Sales_LionCamp_2026,GV_TH_Sales_Broad,GV_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_TH_Sales_LionCamp_2026
GV_TH_Sales_LionCamp_2026,GV_TH_Sales_Interest,GV_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_TH_Sales_LionCamp_2026
GV_TH_Sales_LionCamp_2026,GV_TH_Sales_LAL,GV_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_TH_Sales_LionCamp_2026
GV_TH_Sales_LionCamp_2026,GV_TH_Sales_RMK,GV_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_TH_Sales_LionCamp_2026
BT_TH_Sales_LionCamp_2026,BT_TH_Sales_Broad,BT_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_TH_Sales_LionCamp_2026
BT_TH_Sales_LionCamp_2026,BT_TH_Sales_Interest,BT_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_TH_Sales_LionCamp_2026
BT_TH_Sales_LionCamp_2026,BT_TH_Sales_LAL,BT_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_TH_Sales_LionCamp_2026
BT_TH_Sales_LionCamp_2026,BT_TH_Sales_RMK,BT_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_TH_Sales_LionCamp_2026
CL_TH_Sales_LionCamp_2026,CL_TH_Sales_Broad,CL_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=CL_TH_Sales_LionCamp_2026
CL_TH_Sales_LionCamp_2026,CL_TH_Sales_Interest,CL_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=CL_TH_Sales_LionCamp_2026
CL_TH_Sales_LionCamp_2026,CL_TH_Sales_LAL,CL_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=CL_TH_Sales_LionCamp_2026
CL_TH_Sales_LionCamp_2026,CL_TH_Sales_RMK,CL_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=CL_TH_Sales_LionCamp_2026
RG_TH_Sales_LionCamp_2026,RG_TH_Sales_Broad,RG_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=RG_TH_Sales_LionCamp_2026
RG_TH_Sales_LionCamp_2026,RG_TH_Sales_Interest,RG_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=RG_TH_Sales_LionCamp_2026
RG_TH_Sales_LionCamp_2026,RG_TH_Sales_LAL,RG_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=RG_TH_Sales_LionCamp_2026
RG_TH_Sales_LionCamp_2026,RG_TH_Sales_RMK,RG_TH_Sales_TH_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Còn 7 ngày để giữ suất 50/lớp Tiểu học,Đóng đăng ký 30/04,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=RG_TH_Sales_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_Broad,GV_THCS_Quiz_THCS_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,"Con bắt đầu mất định hướng, mê game, lười học?",THCS — Tuổi vàng định hướng,Test miễn phí,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_Interest,GV_THCS_Quiz_THCS_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,"Con bắt đầu mất định hướng, mê game, lười học?",THCS — Tuổi vàng định hướng,Test miễn phí,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_LAL,GV_THCS_Quiz_THCS_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,"Con bắt đầu mất định hướng, mê game, lười học?",THCS — Tuổi vàng định hướng,Test miễn phí,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_RMK,GV_THCS_Quiz_THCS_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,"Con bắt đầu mất định hướng, mê game, lười học?",THCS — Tuổi vàng định hướng,Test miễn phí,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_Broad,BT_THCS_Quiz_THCS_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,"Con bắt đầu mất định hướng, mê game, lười học?",THCS — Tuổi vàng định hướng,Test miễn phí,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_Interest,BT_THCS_Quiz_THCS_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,"Con bắt đầu mất định hướng, mê game, lười học?",THCS — Tuổi vàng định hướng,Test miễn phí,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_LAL,BT_THCS_Quiz_THCS_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,"Con bắt đầu mất định hướng, mê game, lười học?",THCS — Tuổi vàng định hướng,Test miễn phí,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_RMK,BT_THCS_Quiz_THCS_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,"Con bắt đầu mất định hướng, mê game, lười học?",THCS — Tuổi vàng định hướng,Test miễn phí,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_Broad,GV_THCS_VSL_THCS_AD02_Identity,Single Video 9:16 + Square 1:1 (Dynamic),Identity,Độ tuổi 11–15 quyết định 80% tương lai con,Lion Camp THCS,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_Interest,GV_THCS_VSL_THCS_AD02_Identity,Single Video 9:16 + Square 1:1 (Dynamic),Identity,Độ tuổi 11–15 quyết định 80% tương lai con,Lion Camp THCS,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_LAL,GV_THCS_VSL_THCS_AD02_Identity,Single Video 9:16 + Square 1:1 (Dynamic),Identity,Độ tuổi 11–15 quyết định 80% tương lai con,Lion Camp THCS,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_RMK,GV_THCS_VSL_THCS_AD02_Identity,Single Video 9:16 + Square 1:1 (Dynamic),Identity,Độ tuổi 11–15 quyết định 80% tương lai con,Lion Camp THCS,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_Broad,BT_THCS_VSL_THCS_AD02_Identity,Single Video 9:16 + Square 1:1 (Dynamic),Identity,Độ tuổi 11–15 quyết định 80% tương lai con,Lion Camp THCS,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_Interest,BT_THCS_VSL_THCS_AD02_Identity,Single Video 9:16 + Square 1:1 (Dynamic),Identity,Độ tuổi 11–15 quyết định 80% tương lai con,Lion Camp THCS,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_LAL,BT_THCS_VSL_THCS_AD02_Identity,Single Video 9:16 + Square 1:1 (Dynamic),Identity,Độ tuổi 11–15 quyết định 80% tương lai con,Lion Camp THCS,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_RMK,BT_THCS_VSL_THCS_AD02_Identity,Single Video 9:16 + Square 1:1 (Dynamic),Identity,Độ tuổi 11–15 quyết định 80% tương lai con,Lion Camp THCS,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_Broad,GV_THCS_Quiz_THCS_AD03_Peer,Single Video 9:16 + Square 1:1 (Dynamic),Peer,Bạn bè con đang đi trước — Còn con bạn?,Đừng để con bị bỏ lại,Đăng ký quiz,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_Interest,GV_THCS_Quiz_THCS_AD03_Peer,Single Video 9:16 + Square 1:1 (Dynamic),Peer,Bạn bè con đang đi trước — Còn con bạn?,Đừng để con bị bỏ lại,Đăng ký quiz,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_LAL,GV_THCS_Quiz_THCS_AD03_Peer,Single Video 9:16 + Square 1:1 (Dynamic),Peer,Bạn bè con đang đi trước — Còn con bạn?,Đừng để con bị bỏ lại,Đăng ký quiz,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_RMK,GV_THCS_Quiz_THCS_AD03_Peer,Single Video 9:16 + Square 1:1 (Dynamic),Peer,Bạn bè con đang đi trước — Còn con bạn?,Đừng để con bị bỏ lại,Đăng ký quiz,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_Broad,BT_THCS_Quiz_THCS_AD03_Peer,Single Video 9:16 + Square 1:1 (Dynamic),Peer,Bạn bè con đang đi trước — Còn con bạn?,Đừng để con bị bỏ lại,Đăng ký quiz,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_Interest,BT_THCS_Quiz_THCS_AD03_Peer,Single Video 9:16 + Square 1:1 (Dynamic),Peer,Bạn bè con đang đi trước — Còn con bạn?,Đừng để con bị bỏ lại,Đăng ký quiz,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_LAL,BT_THCS_Quiz_THCS_AD03_Peer,Single Video 9:16 + Square 1:1 (Dynamic),Peer,Bạn bè con đang đi trước — Còn con bạn?,Đừng để con bị bỏ lại,Đăng ký quiz,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_RMK,BT_THCS_Quiz_THCS_AD03_Peer,Single Video 9:16 + Square 1:1 (Dynamic),Peer,Bạn bè con đang đi trước — Còn con bạn?,Đừng để con bị bỏ lại,Đăng ký quiz,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_Broad,GV_THCS_VSL_THCS_AD04_Skill,Single Video 9:16 + Square 1:1 (Dynamic),Skill,Tư duy + Tiếng Anh + Kỹ năng — All in 1 trại hè,Combo phát triển toàn diện,Xem chương trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_Interest,GV_THCS_VSL_THCS_AD04_Skill,Single Video 9:16 + Square 1:1 (Dynamic),Skill,Tư duy + Tiếng Anh + Kỹ năng — All in 1 trại hè,Combo phát triển toàn diện,Xem chương trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_LAL,GV_THCS_VSL_THCS_AD04_Skill,Single Video 9:16 + Square 1:1 (Dynamic),Skill,Tư duy + Tiếng Anh + Kỹ năng — All in 1 trại hè,Combo phát triển toàn diện,Xem chương trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_RMK,GV_THCS_VSL_THCS_AD04_Skill,Single Video 9:16 + Square 1:1 (Dynamic),Skill,Tư duy + Tiếng Anh + Kỹ năng — All in 1 trại hè,Combo phát triển toàn diện,Xem chương trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_Broad,BT_THCS_VSL_THCS_AD04_Skill,Single Video 9:16 + Square 1:1 (Dynamic),Skill,Tư duy + Tiếng Anh + Kỹ năng — All in 1 trại hè,Combo phát triển toàn diện,Xem chương trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_Interest,BT_THCS_VSL_THCS_AD04_Skill,Single Video 9:16 + Square 1:1 (Dynamic),Skill,Tư duy + Tiếng Anh + Kỹ năng — All in 1 trại hè,Combo phát triển toàn diện,Xem chương trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_LAL,BT_THCS_VSL_THCS_AD04_Skill,Single Video 9:16 + Square 1:1 (Dynamic),Skill,Tư duy + Tiếng Anh + Kỹ năng — All in 1 trại hè,Combo phát triển toàn diện,Xem chương trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_RMK,BT_THCS_VSL_THCS_AD04_Skill,Single Video 9:16 + Square 1:1 (Dynamic),Skill,Tư duy + Tiếng Anh + Kỹ năng — All in 1 trại hè,Combo phát triển toàn diện,Xem chương trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_Broad,GV_THCS_Sales_THCS_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đã full 70% suất THCS Gò Vấp — Còn 30 suất,Sắp đóng đăng ký,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_Interest,GV_THCS_Sales_THCS_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đã full 70% suất THCS Gò Vấp — Còn 30 suất,Sắp đóng đăng ký,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_LAL,GV_THCS_Sales_THCS_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đã full 70% suất THCS Gò Vấp — Còn 30 suất,Sắp đóng đăng ký,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_RMK,GV_THCS_Sales_THCS_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đã full 70% suất THCS Gò Vấp — Còn 30 suất,Sắp đóng đăng ký,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_Broad,BT_THCS_Sales_THCS_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đã full 70% suất THCS Gò Vấp — Còn 30 suất,Sắp đóng đăng ký,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_Interest,BT_THCS_Sales_THCS_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đã full 70% suất THCS Gò Vấp — Còn 30 suất,Sắp đóng đăng ký,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_LAL,BT_THCS_Sales_THCS_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đã full 70% suất THCS Gò Vấp — Còn 30 suất,Sắp đóng đăng ký,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_RMK,BT_THCS_Sales_THCS_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đã full 70% suất THCS Gò Vấp — Còn 30 suất,Sắp đóng đăng ký,Giữ chỗ,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_Broad,GV_THCS_VSL_THCS_AD06_Outcome,Single Video 9:16 + Square 1:1 (Dynamic),Outcome,Sau 4 tuần: Con biết mình muốn gì + lập kế hoạch,Outcome thực tế,Xem case,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_Interest,GV_THCS_VSL_THCS_AD06_Outcome,Single Video 9:16 + Square 1:1 (Dynamic),Outcome,Sau 4 tuần: Con biết mình muốn gì + lập kế hoạch,Outcome thực tế,Xem case,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_LAL,GV_THCS_VSL_THCS_AD06_Outcome,Single Video 9:16 + Square 1:1 (Dynamic),Outcome,Sau 4 tuần: Con biết mình muốn gì + lập kế hoạch,Outcome thực tế,Xem case,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_RMK,GV_THCS_VSL_THCS_AD06_Outcome,Single Video 9:16 + Square 1:1 (Dynamic),Outcome,Sau 4 tuần: Con biết mình muốn gì + lập kế hoạch,Outcome thực tế,Xem case,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_Broad,BT_THCS_VSL_THCS_AD06_Outcome,Single Video 9:16 + Square 1:1 (Dynamic),Outcome,Sau 4 tuần: Con biết mình muốn gì + lập kế hoạch,Outcome thực tế,Xem case,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_Interest,BT_THCS_VSL_THCS_AD06_Outcome,Single Video 9:16 + Square 1:1 (Dynamic),Outcome,Sau 4 tuần: Con biết mình muốn gì + lập kế hoạch,Outcome thực tế,Xem case,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_LAL,BT_THCS_VSL_THCS_AD06_Outcome,Single Video 9:16 + Square 1:1 (Dynamic),Outcome,Sau 4 tuần: Con biết mình muốn gì + lập kế hoạch,Outcome thực tế,Xem case,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_RMK,BT_THCS_VSL_THCS_AD06_Outcome,Single Video 9:16 + Square 1:1 (Dynamic),Outcome,Sau 4 tuần: Con biết mình muốn gì + lập kế hoạch,Outcome thực tế,Xem case,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_Broad,GV_THCS_Quiz_THCS_AD07_Schedule,Single Video 9:16 + Square 1:1 (Dynamic),Schedule,Lịch trại 4 tuần — Cuối tuần được về nhà,Lịch THCS 2026,Xem lịch,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_Interest,GV_THCS_Quiz_THCS_AD07_Schedule,Single Video 9:16 + Square 1:1 (Dynamic),Schedule,Lịch trại 4 tuần — Cuối tuần được về nhà,Lịch THCS 2026,Xem lịch,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_LAL,GV_THCS_Quiz_THCS_AD07_Schedule,Single Video 9:16 + Square 1:1 (Dynamic),Schedule,Lịch trại 4 tuần — Cuối tuần được về nhà,Lịch THCS 2026,Xem lịch,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
GV_THCS_Quiz_LionCamp_2026,GV_THCS_Quiz_RMK,GV_THCS_Quiz_THCS_AD07_Schedule,Single Video 9:16 + Square 1:1 (Dynamic),Schedule,Lịch trại 4 tuần — Cuối tuần được về nhà,Lịch THCS 2026,Xem lịch,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_Broad,BT_THCS_Quiz_THCS_AD07_Schedule,Single Video 9:16 + Square 1:1 (Dynamic),Schedule,Lịch trại 4 tuần — Cuối tuần được về nhà,Lịch THCS 2026,Xem lịch,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_Interest,BT_THCS_Quiz_THCS_AD07_Schedule,Single Video 9:16 + Square 1:1 (Dynamic),Schedule,Lịch trại 4 tuần — Cuối tuần được về nhà,Lịch THCS 2026,Xem lịch,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_LAL,BT_THCS_Quiz_THCS_AD07_Schedule,Single Video 9:16 + Square 1:1 (Dynamic),Schedule,Lịch trại 4 tuần — Cuối tuần được về nhà,Lịch THCS 2026,Xem lịch,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
